bucket_start,count,wow_change,z_score,product_canonical
2022-02-07 00:00:00+00:00,1.0,-0.5,-3.0,sacubitril_valsartan
2022-02-14 00:00:00+00:00,1.0,0.0,-1.414213562373095,sacubitril_valsartan
2022-02-21 00:00:00+00:00,1.0,0.0,-1.0,sacubitril_valsartan
2022-02-28 00:00:00+00:00,3.0,2.0,4.041451884327381,sacubitril_valsartan
2022-03-07 00:00:00+00:00,4.0,0.3333333333333333,2.886751345948129,sacubitril_valsartan
2022-03-14 00:00:00+00:00,1.0,-0.75,-0.9622504486493763,sacubitril_valsartan
2022-03-21 00:00:00+00:00,1.0,0.0,-0.9622504486493763,sacubitril_valsartan
2022-04-04 00:00:00+00:00,2.0,1.0,-0.19245008972987526,sacubitril_valsartan
2022-04-11 00:00:00+00:00,3.0,0.5,0.8164965809277261,sacubitril_valsartan
2022-04-18 00:00:00+00:00,1.0,-0.6666666666666666,-0.9045340337332909,sacubitril_valsartan
2022-04-25 00:00:00+00:00,1.0,0.0,-0.9045340337332909,sacubitril_valsartan
2022-05-02 00:00:00+00:00,3.0,2.0,1.507556722888818,sacubitril_valsartan
2022-05-16 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,sacubitril_valsartan
2022-05-30 00:00:00+00:00,3.0,2.0,1.7320508075688774,sacubitril_valsartan
2022-06-06 00:00:00+00:00,1.0,-0.6666666666666666,-1.0,sacubitril_valsartan
2022-06-13 00:00:00+00:00,4.0,3.0,2.0,sacubitril_valsartan
2022-06-20 00:00:00+00:00,1.0,-0.75,-0.9622504486493763,sacubitril_valsartan
